#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
20920593_125_AYFOAD75CRBKE	test	1	[4471, 36, 10, 68, 7, 1803]	[4471, 36, 68, 7, 1803]	[5651, 3, 4313, 36, 510, 162, 218, 16, 3, 172, 6]	[48, 113, 2495, 17, 10, 15, 2883, 50, 2490, 2498, 4, 2223]	[25, 3, 113, 2495, 89, 3804, 379, 2490, 2498, 4, 2223, 5]	[48, 2247, 51, 534, 94, 7, 1068, 3757, 16, 3, 145, 34, 1364, 1353, 6]
19129394_130_A34QZDSTKZ3JO9	test	1	[26, 17, 921, 211, 85, 1032, 511]	[26, 27, 921, 211, 275, 511]	[102, 12, 125, 13, 227, 4, 1462, 3, 511, 9, 361, 386, 5347, 29, 715, 801, 6]	[361, 384, 383, 27, 906, 7, 469]	[103, 7, 361, 386, 821, 961, 7, 735, 5]	[33, 20, 372, 703, 31, 860, 13, 7, 383, 4, 959, 425, 31, 239, 904, 16, 7, 924, 776, 5]
18319561_304_A34QZDSTKZ3JO9	test	1	[114, 8, 1219, 59, 18, 68, 171, 83]	[114, 8, 1219, 68, 171, 83]	[4589, 8, 1219, 46, 321, 30, 125, 13, 1564, 86, 26, 123, 909, 6]	[1555, 17, 15, 88, 4, 909]	[25, 1555, 1289, 89, 805, 4, 2557, 5]	[2272, 2538, 1564, 16, 2183, 367, 19, 872, 7, 2537, 492, 29, 2001, 34, 227, 6]
20922649_353_A34QZDSTKZ3JO9	test	0	[334, 7, 518, 16, 87, 12, 30, 599, 252, 53, 4302, 3, 556]	[5953, 7, 556, 17, 15, 252, 32, 3, 556]	[4385, 7, 518, 768, 141, 4, 5621, 7, 556, 16, 7, 64, 10, 868, 57, 45, 1262, 6]	[2225, 518, 430, 17, 15, 265, 16, 87]	[25, 2225, 2222, 674, 89, 289, 16, 165, 5]	[233, 3725, 2214, 3659, 46, 498, 37, 4, 772, 7, 518, 45, 53, 2277, 14, 147, 86, 26, 11, 192, 2188, 16, 7, 1156, 518, 6]
18007196_0_A104V8NZIQFN2F	test	0	[645, 260, 18, 345, 851, 22, 3853, 57, 4341, 42]	[645, 1805, 22, 3853, 57, 4341, 42]	[1831, 260, 18, 147, 370, 3, 1785, 5622, 14, 5505, 4341, 42, 4, 5671, 99, 22, 285, 6]	[1834, 2155, 17, 10, 15, 2830]	[25, 1834, 2155, 89, 3743, 5]	[2274, 923, 105, 3, 1580, 9, 225, 3, 3742, 3671, 2187, 4, 3, 420, 14, 12, 3727, 3736, 130, 4, 68, 239, 7, 3652, 5]
19637475_0_A3C9GGDXBZW62D	test	1	[55, 11, 309, 43, 30, 1824, 953, 170, 323, 51, 838, 24, 16, 1201]	[55, 11, 243, 417, 1824, 953, 170, 323, 51, 838, 24, 16, 1201]	[282, 11, 1824, 953, 170, 323, 29, 517, 1050, 3274, 1549, 31, 1805, 444, 6]	[770, 1050, 11, 1563]	[58, 770, 1573, 1577, 5]	[121, 3, 170, 804, 4, 1033, 111, 285, 14, 31, 1568, 1433, 42, 5]
18251910_187_A1CF6U3GF7DZEJ	test	1	[84, 9, 98, 2052, 11, 4271]	[84, 9, 98, 2052, 11, 580, 53, 45, 24, 28, 1191]	[377, 138, 45, 1776, 2052, 29, 1969, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18243112_160_A1J0GU26323WVA	test	0	[4706, 12, 10, 7, 3638]	[4706, 12, 7, 3638]	[151, 184, 336, 45, 1191, 4, 15, 2674, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18250327_561_AE861G0AY5RGT	test	1	[2691, 186, 443, 3, 1146, 9, 3, 641, 184]	[2691, 186, 3, 1146, 9, 3, 641, 184]	[128, 932, 3, 5650, 356, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18242280_168_A247LJDZOGXJK6	test	0	[24, 16, 3, 356, 1351, 11, 309, 2549, 119, 20, 5569, 65, 3767]	[24, 16, 3, 356, 1351, 11, 147, 30, 2549]	[48, 222, 12, 2549, 14, 8, 641, 184, 27, 108, 109, 711, 77, 12, 345, 513, 29, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18246796_353_A1CF6U3GF7DZEJ	test	0	[3, 4464, 138, 60, 1159, 8, 1956, 3877]	[3, 4464, 138, 1159, 8, 4221, 3877]	[151, 184, 138, 52, 5951, 13, 4410, 5856, 8, 147, 1357, 32, 104, 34, 1116, 169, 4464, 6, 169]	[151, 184, 19, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18337565_178_A1CF6U3GF7DZEJ	test	0	[77, 1105, 13, 43, 14, 1105, 13, 1953]	[77, 1105, 13, 43, 14, 59, 18, 82, 13, 1953]	[601, 24, 27, 5453, 278, 969, 14, 8, 1941, 99, 7, 552, 6]	[1180, 12, 10, 7, 1216, 600]	[33, 1180, 7, 1931, 948, 5]	[121, 629, 278, 229, 4, 3, 96, 9, 30, 304, 213, 14, 399, 20, 69, 304, 4, 687, 5]
19585313_0_A34QZDSTKZ3JO9	test	0	[3, 2919, 8, 2928, 71, 12, 1537, 4, 4860]	[3, 2919, 8, 2928, 71, 12, 580, 53, 4860]	[4576, 7, 4538, 50, 3, 644, 9, 3, 2919, 8, 2928, 1263, 2884, 2324, 255, 27, 82, 14, 69, 6]	[255, 12, 1939]	[33, 255, 3803, 5]	[127, 658, 142, 11, 3762, 65, 9, 1399, 3808, 212, 250, 225, 3787, 6]
19639960_755_A1I4CYG5YDFTYM	test	0	[98, 1050, 27, 221, 15, 881, 4, 711, 8, 229, 4, 7, 914, 1821, 13, 1075]	[98, 1050, 27, 221, 15, 5915, 8, 229, 4, 7, 5803, 1821, 13, 1075]	[102, 12, 44, 4, 15, 914, 105, 310, 250, 6]	[770, 1050, 11, 1563]	[58, 770, 1573, 1577, 5]	[121, 3, 170, 804, 4, 1033, 111, 285, 14, 31, 1568, 1433, 42, 5]
19122484_258_A104V8NZIQFN2F	test	0	[55, 12, 60, 64, 894, 50, 3, 72, 3989]	[55, 12, 160, 7, 64, 894, 50, 3, 72, 3989]	[5330, 26, 11, 395, 8, 19, 511, 14, 119, 26, 17, 10, 336, 79, 511, 4, 2476, 3, 72, 3989, 6]	[361, 384, 383, 27, 10, 906, 7, 469]	[103, 7, 361, 386, 821, 961, 7, 735, 5]	[33, 20, 372, 703, 31, 860, 13, 7, 383, 4, 959, 425, 31, 239, 904, 16, 7, 924, 776, 5]
18246375_210_AYFOAD75CRBKE	test	0	[30, 4342, 8, 2052, 12, 5083]	[30, 4342, 8, 2052, 12, 5789]	[1556, 370, 210, 2052, 8, 4342, 4, 3008, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
17277601_811_A104V8NZIQFN2F	test	1	[422, 9, 114, 148, 147, 30]	[422, 9, 114, 148, 153]	[5990, 2527, 114, 46, 152, 171, 69, 101, 6]	[165, 17, 10, 15, 132]	[25, 165, 89, 2224, 5]	[48, 152, 9, 429, 114, 12, 243, 101, 29, 3, 1666, 9, 43, 1450, 98, 1443, 14, 8, 20, 28, 52, 775, 1403, 1279, 50, 635, 1850, 9, 3, 2555, 6]
18248069_73_A34QZDSTKZ3JO9	test	0	[43, 24, 1475, 22, 2231, 8, 5172, 3, 4599]	[69, 43, 24, 1475, 22, 2231, 8, 3766, 3, 4599]	[151, 184, 138, 7, 2231, 4, 4424, 8, 1358, 870, 3, 3865, 9, 780, 4520, 1044, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18068301_176_A3TKD7EJ6BM0M5	test	0	[1744, 46, 18, 15, 44, 13, 299]	[1744, 46, 15, 44, 13, 299]	[1574, 59, 10, 19, 101, 16, 316, 32, 3, 852, 9, 3, 397, 16, 299, 6]	[1574, 59, 18, 2834, 4, 299]	[121, 1574, 199, 3744, 16, 299, 5]	[2274, 2219, 2926, 28, 592, 29, 395, 342, 8, 76, 425, 663, 29, 3, 2000, 1780, 51, 3685, 32, 425, 449, 180, 293, 14, 12, 1057, 7, 1972, 1317, 5]
18248110_159_A1CF6U3GF7DZEJ	test	0	[43, 24, 1218, 21, 64]	[85, 7, 417, 24, 1218, 21, 64]	[102, 12, 221, 1894, 4, 827, 5920, 111, 511, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
19637475_162_APW9F8OTJ4KXO	test	0	[7, 249, 123, 599, 1902, 497, 4021, 8, 668, 1713, 3, 130, 955]	[7, 249, 123, 4977, 497, 4021, 8, 668, 1713, 3, 791, 955]	[233, 2184, 29, 7, 517, 5455, 123, 56, 1220, 955, 6]	[770, 1050, 11, 1563]	[58, 770, 1573, 1577, 5]	[121, 3, 170, 804, 4, 1033, 111, 285, 14, 31, 1568, 1433, 42, 5]
18250168_445_A8GWYS9O8FUEK	test	0	[356, 336, 215, 4, 626, 4, 7, 1266]	[356, 485, 215, 4, 626, 4, 7, 1266]	[47, 11, 197, 4, 155, 157, 5166, 54, 1191, 8, 626, 4, 7, 1266, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18541016_156_APW9F8OTJ4KXO	test	1	[20, 12, 211, 4, 671, 507, 8, 136, 4, 1059, 1061, 4, 996, 14, 26, 27, 596, 10, 4, 16, 812, 4, 68, 7, 1803, 105, 76, 101, 3275, 49, 209, 29, 98, 1883]	[20, 12, 10, 211, 4, 671, 507, 8, 136, 4, 1059, 1061, 4, 996, 14, 26, 91, 18, 596, 10, 4, 16, 812, 4, 68, 7, 1803, 105, 76, 101, 3275, 49, 209, 29, 98, 1883]	[5411, 3, 335, 36, 373, 3, 250, 9, 3666, 8, 3339, 41, 149, 41, 22, 324, 8, 1286, 397, 6]	[1207, 17, 2243, 335]	[25, 1207, 2426, 3, 335, 5]	[48, 136, 12, 16, 3, 2343, 9, 7, 715, 8, 224, 1569, 14, 10, 4, 2345, 7, 1998, 1977, 14, 8, 3, 2416, 1652, 11, 806, 2066, 344, 6]
18039520_244_APW9F8OTJ4KXO	test	0	[3913, 397, 17, 15, 609, 4, 19, 3, 185, 4991]	[3913, 397, 11, 10, 609, 4, 19, 3, 185, 4991]	[1574, 1457, 7, 580, 4935, 4290, 53, 45, 4884, 397, 16, 299, 6]	[1574, 59, 18, 2834, 4, 299]	[121, 1574, 199, 3744, 16, 299, 5]	[2274, 2219, 2926, 28, 592, 29, 395, 342, 8, 76, 425, 663, 29, 3, 2000, 1780, 51, 3685, 32, 425, 449, 180, 293, 14, 12, 1057, 7, 1972, 1317, 5]
18865710_235_A3TKD7EJ6BM0M5	test	0	[223, 672, 8, 1550, 342, 11, 16, 5636]	[223, 672, 8, 1550, 342, 160, 4549]	[5666, 3805, 342, 786, 29, 223, 672, 12, 10, 1267, 50, 7, 1550, 342, 2629, 6]	[460, 19, 1069, 7, 578, 702, 13, 625]	[146, 460, 1348, 7, 1138, 1349, 13, 1346, 5]	[1326, 34, 908, 798, 4, 449, 1345, 342, 19, 94, 1203, 13, 956, 7, 1198, 702, 21, 1344, 470, 29, 625, 6]
19125637_0_APW9F8OTJ4KXO	test	1	[836, 7, 2308, 12, 104, 1076, 21, 147, 22, 95, 798, 11, 18, 158, 8, 26, 11, 4874, 4, 2571, 215, 9, 1201]	[7, 2308, 12, 18, 372, 104, 1076, 21, 147, 22, 95, 798, 11, 18, 158, 8, 26, 11, 10, 4874, 4, 2571, 215, 9, 1201]	[2175, 26, 11, 395, 14, 1669, 887, 68, 671, 2696, 4, 793, 3641, 6]	[361, 384, 383, 27, 10, 906, 7, 469]	[103, 7, 361, 386, 821, 961, 7, 735, 5]	[33, 20, 372, 703, 31, 860, 13, 7, 383, 4, 959, 425, 31, 239, 904, 16, 7, 924, 776, 5]
19140176_258_A104V8NZIQFN2F	test	0	[361, 384, 383, 12, 52, 4984, 2661, 249]	[361, 384, 383, 12, 52, 10, 1862, 52, 4984, 2661, 249]	[821, 3735, 28, 356, 484, 52, 125, 2661, 249, 5457, 1794, 41, 304, 6]	[361, 384, 383, 27, 906, 7, 469]	[103, 7, 361, 386, 821, 961, 7, 735, 5]	[33, 20, 372, 703, 31, 860, 13, 7, 383, 4, 959, 425, 31, 239, 904, 16, 7, 924, 776, 5]
18319561_956_A1CF6U3GF7DZEJ	test	0	[1564, 1540, 16, 118, 171]	[1564, 19, 2911, 4, 10, 1540, 16, 118, 171]	[47, 35, 4, 5091, 54, 120, 277, 4, 1540, 16, 118, 1440, 14, 4, 242, 3, 30, 802, 8, 731, 171, 6]	[1555, 17, 15, 88, 4, 909]	[25, 1555, 1289, 89, 805, 4, 2557, 5]	[2272, 2538, 1564, 16, 2183, 367, 19, 872, 7, 2537, 492, 29, 2001, 34, 227, 6]
18244216_401_A1HKYY6XI2OHO1	test	0	[390, 11, 1472, 57, 4257, 2808, 1850, 4, 711, 3, 45, 1538, 28, 2735]	[60, 552, 186, 372, 1472, 57, 4257, 2808, 1850, 4, 711, 3, 45, 1538, 28, 2735]	[151, 184, 1944, 2808, 1850, 4, 320, 8, 711, 3, 45, 1538, 9, 7, 1822, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18863570_337_A1I4CYG5YDFTYM	test	0	[79, 1464, 23, 1662, 3, 1459, 9, 4050]	[79, 1464, 23, 10, 1662, 3, 1459, 9, 4050]	[47, 17, 1909, 1464, 21, 11, 5724, 1951, 29, 7, 238, 132, 1678, 14, 124, 41, 49, 1909, 5800, 21, 5488, 730, 9, 293, 6]	[460, 19, 1069, 7, 578, 702, 13, 625]	[146, 460, 1348, 7, 1138, 1349, 13, 1346, 5]	[1326, 34, 908, 798, 4, 449, 1345, 342, 19, 94, 1203, 13, 956, 7, 1198, 702, 21, 1344, 470, 29, 625, 6]
18243112_160_AYFOAD75CRBKE	test	1	[67, 1128, 4, 45, 1191, 12, 4320]	[67, 1128, 4, 45, 1191, 12, 5083]	[151, 184, 336, 45, 1191, 4, 15, 2674, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
19631099_924_APW9F8OTJ4KXO	test	1	[1033, 221, 155, 3, 285, 26, 602, 29, 3, 2005, 41, 5170, 8, 23, 18, 56, 3797, 65, 57, 7, 1675, 93, 26, 11, 197]	[1033, 221, 155, 3, 285, 26, 602, 29, 3, 2005, 41, 5170, 119, 56, 3797, 65, 57, 7, 1675, 93, 26, 11, 197]	[5320, 203, 22, 777, 14, 119, 19, 1542, 1675, 177, 6]	[770, 1050, 11, 1563]	[58, 770, 1573, 1577, 5]	[121, 3, 170, 804, 4, 1033, 111, 285, 14, 31, 1568, 1433, 42, 5]
18243112_515_A104V8NZIQFN2F	test	1	[2078, 16, 4668, 222, 495, 60, 1558]	[2078, 16, 4668, 222, 495, 1558]	[151, 184, 804, 544, 4, 52, 4520, 31, 5921, 1102, 3, 422, 9, 356, 4523, 3, 5829, 153, 1558, 50, 3, 4794, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18246465_231_A34QZDSTKZ3JO9	test	1	[3709, 23, 18, 1579, 4723]	[3709, 836, 1579, 4723]	[377, 5878, 125, 2244, 221, 781, 65, 57, 3, 4073, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
19631099_525_AE861G0AY5RGT	test	0	[3, 1724, 27, 4724, 3, 1675, 54, 910, 8, 851, 115]	[3, 1724, 27, 10, 4724, 3, 1675, 54, 910]	[445, 27, 108, 32, 1821, 6]	[770, 1050, 11, 1563]	[58, 770, 1573, 1577, 5]	[121, 3, 170, 804, 4, 1033, 111, 285, 14, 31, 1568, 1433, 42, 5]
20917193_835_A1CF6U3GF7DZEJ	test	0	[3, 2157, 36, 15, 889, 57, 223, 2328, 4, 1266]	[3, 2157, 36, 15, 889, 57, 223, 2328, 4, 10, 1266]	[272, 3, 4313, 12, 2883, 4, 2223, 3, 2157, 36, 203, 26, 35, 4, 1266, 6]	[48, 113, 2495, 17, 15, 2883, 50, 2490, 2498, 4, 2223]	[25, 3, 113, 2495, 89, 3804, 379, 2490, 2498, 4, 2223, 5]	[48, 2247, 51, 534, 94, 7, 1068, 3757, 16, 3, 145, 34, 1364, 1353, 6]
18864173_512_A34QZDSTKZ3JO9	test	1	[24, 19, 872, 52, 1117, 34, 1617, 2447, 13, 4082, 32, 1967, 4442]	[24, 19, 872, 52, 1117, 34, 1617, 2447, 13, 4082, 32, 2496, 2455]	[3807, 34, 5545, 12, 52, 5629, 2447, 21, 12, 615, 57, 1967, 4442, 8, 85, 3650, 4, 433, 24, 2822, 57, 3688, 6]	[460, 19, 1069, 7, 578, 702, 13, 625]	[146, 460, 1348, 7, 1138, 1349, 13, 1346, 5]	[1326, 34, 908, 798, 4, 449, 1345, 342, 19, 94, 1203, 13, 956, 7, 1198, 702, 21, 1344, 470, 29, 625, 6]
18554051_43_A1LZPWVZRTUZD0	test	0	[3, 335, 36, 15, 7, 5553, 3350, 2209, 397, 910, 86, 20, 1737, 29, 41, 4749]	[3, 335, 36, 15, 7, 2900, 14, 1465, 5703, 642, 397, 14, 86, 20, 1737, 29, 41, 4749]	[102, 5431, 3, 397, 9, 5664, 57, 2409, 215, 4, 1312, 180, 464, 45, 6]	[1207, 17, 10, 2243, 335]	[25, 1207, 2426, 3, 335, 5]	[48, 136, 12, 16, 3, 2343, 9, 7, 715, 8, 224, 1569, 14, 10, 4, 2345, 7, 1998, 1977, 14, 8, 3, 2416, 1652, 11, 806, 2066, 344, 6]
17297009_179_AE861G0AY5RGT	test	0	[4954, 51, 1812, 24, 2044]	[4954, 1438, 1093, 1812, 520, 2044]	[1137, 5830, 4, 1781, 671, 856, 34, 5733, 5945, 6]	[1137, 3083, 7, 381]	[121, 1137, 3721, 7, 1999, 5]	[3617, 3, 3715, 21, 1773, 216, 916, 4, 681, 617, 406, 14, 12, 20, 117, 7, 381, 4, 637, 8, 303, 9, 3, 2795, 5]
18633331_198_A34QZDSTKZ3JO9	test	0	[1954, 4071, 8, 3557, 405, 485, 7, 2340]	[1954, 4071, 8, 3557, 405, 427, 7, 2340]	[4593, 1073, 12, 7, 964, 21, 17, 15, 196, 8, 450, 4, 54, 277, 6]	[280, 17, 1277, 3712, 707, 3714]	[121, 3, 3747, 3733, 70, 4, 89, 3722, 3748, 5]	[3741, 51, 3649, 14, 2836, 32, 3055, 6, 649, 19, 2611, 14, 3697, 613, 92, 8, 964, 12, 7, 552, 6, 25, 3, 71, 155, 940, 5]
18249925_383_A1CF6U3GF7DZEJ	test	1	[63, 1341, 221, 4532, 157, 2516, 1223]	[63, 1341, 221, 5957, 157, 5746, 2516, 579]	[1556, 1351, 5572, 3, 1787, 1341, 9, 1358, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
19631099_286_A2GHGJP29KRWOQ	test	1	[24, 36, 4977, 497, 4021]	[24, 36, 1902, 497, 4021]	[1244, 91, 18, 189, 4, 3, 1675, 13, 671, 391, 1331, 104, 1050, 108, 2367, 65, 93, 141, 35, 4, 2396, 3, 1675, 6]	[770, 1050, 11, 1563]	[58, 770, 1573, 1577, 5]	[121, 3, 170, 804, 4, 1033, 111, 285, 14, 31, 1568, 1433, 42, 5]
19140904_141_AE861G0AY5RGT	test	1	[3, 1118, 9, 3738, 1794, 11, 860, 8, 1336]	[3, 1118, 9, 3738, 1794, 11, 10, 860, 8, 1336]	[257, 43, 24, 16, 1211, 1975, 11, 698, 7, 5613, 4300, 4, 3738, 1794, 8, 425, 1118, 6]	[361, 384, 383, 27, 906, 7, 469]	[103, 7, 361, 386, 821, 961, 7, 735, 5]	[33, 20, 372, 703, 31, 860, 13, 7, 383, 4, 959, 425, 31, 239, 904, 16, 7, 924, 776, 5]
18541016_88_AE861G0AY5RGT	test	1	[3, 4833, 40, 3, 335, 11, 3850, 32, 5615]	[3, 4833, 40, 3, 335, 11, 10, 3850, 554]	[48, 5441, 17, 18, 19, 4, 5442, 16, 5435, 3812, 6]	[1207, 17, 2243, 335]	[25, 1207, 2426, 3, 335, 5]	[48, 136, 12, 16, 3, 2343, 9, 7, 715, 8, 224, 1569, 14, 10, 4, 2345, 7, 1998, 1977, 14, 8, 3, 2416, 1652, 11, 806, 2066, 344, 6]
18249031_619_AE861G0AY5RGT	test	0	[3, 4037, 16, 3, 356, 11, 577, 826]	[3, 4037, 16, 3, 356, 11, 577, 2201]	[601, 5574, 11, 791, 31, 5576, 8, 22, 4550, 11, 5596, 16, 3, 356, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18719443_287_AE861G0AY5RGT	test	0	[1493, 11, 10, 3, 3300, 9, 5184]	[1493, 11, 3, 3300, 9, 5184]	[3737, 392, 105, 2409, 1493, 29, 557, 12, 4330, 8, 484, 21, 118, 171, 12, 10, 41, 4551, 41, 49, 459, 6]	[1797, 17, 10, 15, 2878, 29, 87, 1825]	[25, 1797, 89, 2922, 29, 165, 2563, 5]	[2920, 246, 1493, 279, 1825, 359, 6, 2923, 1688, 3, 492, 1493, 19, 29, 72, 637, 8, 683, 1114, 6]
17412381_454_A34QZDSTKZ3JO9	test	0	[38, 217, 18, 15, 88, 4, 1343, 4958, 608, 3, 5019, 9, 245, 7, 1199]	[38, 36, 15, 88, 4, 1343, 4958, 608, 3, 5019, 9, 245, 7, 1199]	[6023, 88, 100, 4, 138, 1987, 5821, 13, 3, 173, 476, 9, 67, 5896, 57, 3, 173, 28, 5841, 6]	[48, 4190, 1821, 12, 1112, 133]	[33, 3, 4190, 5385, 1576, 31, 5355, 763, 5]	[127, 246, 3, 5148, 13, 4911, 8, 5120, 231, 12, 69, 2857, 6]
17281035_179_A3C9GGDXBZW62D	test	1	[49, 23, 18, 19, 3, 61, 4, 3774]	[49, 19, 3, 61, 4, 3774]	[1575, 397, 3774, 16, 22, 5679, 28, 114, 14, 1936, 91, 18, 49, 5]	[165, 17, 15, 132]	[25, 165, 89, 2224, 5]	[48, 152, 9, 429, 114, 12, 243, 101, 29, 3, 1666, 9, 43, 1450, 98, 1443, 14, 8, 20, 28, 52, 775, 1403, 1279, 50, 635, 1850, 9, 3, 2555, 6]
18244954_179_A34QZDSTKZ3JO9	test	1	[3686, 8, 4331, 12, 3, 95, 64, 9, 2719]	[3686, 8, 4331, 12, 3, 1656, 64, 9, 2719]	[151, 184, 4325, 157, 3686, 8, 4331, 6]	[151, 184, 19, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18247022_132_A104V8NZIQFN2F	test	1	[3660, 12, 3, 5023, 9, 3, 1787, 4607]	[3660, 12, 10, 3, 5023, 9, 3, 1787, 4607]	[151, 184, 11, 124, 7, 3660, 5585, 6]	[151, 184, 19, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18248041_106_A1LZPWVZRTUZD0	test	1	[84, 9, 77, 128, 827, 16, 641, 184, 8, 4091, 8, 4815]	[84, 9, 77, 128, 827, 16, 641, 184, 11, 10, 4091, 8, 4815]	[48, 641, 184, 108, 699, 56, 52, 741, 9, 76, 533, 1218, 105, 3, 2914, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
20654771_153_AE861G0AY5RGT	test	1	[4436, 277, 11, 117, 609, 4, 68, 1041, 1087, 671, 502]	[4436, 277, 17, 18, 15, 609, 4, 68, 1041, 1087]	[5987, 5810, 46, 427, 4436, 277, 4, 19, 4, 68, 1134, 14, 220, 26, 251, 740, 1041, 4, 23, 41, 26, 568, 6]	[1796, 59, 18, 35, 4, 15, 2319]	[121, 1796, 70, 4, 89, 3724, 5]	[3739, 2218, 11, 3705, 4, 678, 1739, 32, 22, 3678, 661, 9, 3663, 3, 71, 250, 225, 441, 13, 3, 2695, 6]
18246826_0_AE861G0AY5RGT	test	0	[3023, 310, 1126, 160, 766, 4, 328, 1786]	[3023, 310, 1126, 160, 766, 4, 1659]	[1556, 184, 11, 431, 14, 26, 138, 7, 64, 13, 24, 4, 921, 22, 1666, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18319810_287_A3TKD7EJ6BM0M5	test	0	[5027, 2982, 5233, 12, 7, 5056]	[5027, 2982, 5233, 12, 10, 7, 5056]	[233, 249, 78, 5716, 7, 1361, 40, 6049, 17, 10, 15, 5946, 50, 67, 7, 1066, 1222, 13, 187, 6]	[1555, 17, 15, 88, 4, 909]	[25, 1555, 1289, 89, 805, 4, 2557, 5]	[2272, 2538, 1564, 16, 2183, 367, 19, 872, 7, 2537, 492, 29, 2001, 34, 227, 6]
18336742_156_A1DJNUJZN8FE7N	test	1	[364, 213, 11, 4692, 3, 983]	[364, 213, 11, 10, 4692, 3, 983]	[272, 278, 1339, 4, 45, 600, 96, 43, 30, 24, 46, 19, 1062, 600, 3551, 6]	[1180, 12, 10, 7, 1216, 600]	[33, 1180, 7, 1931, 948, 5]	[121, 629, 278, 229, 4, 3, 96, 9, 30, 304, 213, 14, 399, 20, 69, 304, 4, 687, 5]
18245183_112_A1CF6U3GF7DZEJ	test	1	[128, 27, 23, 21, 1846, 957]	[128, 91, 18, 602, 285, 1846, 957]	[2220, 598, 14, 128, 602, 125, 2891, 8, 285, 50, 3, 641, 1351, 6]	[151, 184, 19, 10, 330]	[146, 151, 378, 380, 5]	[188, 264, 179, 14, 43, 222, 142, 19, 375, 42, 195, 9, 358, 237, 8, 374, 6]
18337579_637_A34QZDSTKZ3JO9	test	0	[24, 21, 19, 52, 2413, 5191, 2800, 217, 18, 489]	[24, 21, 19, 52, 2413, 5191, 405, 96, 489]	[2565, 12, 7, 1771, 9, 7, 4841, 3834, 8, 3, 4689, 9, 21, 3834, 11, 600, 237, 6]	[1180, 12, 10, 7, 1216, 600]	[33, 1180, 7, 1931, 948, 5]	[121, 629, 278, 229, 4, 3, 96, 9, 30, 304, 213, 14, 399, 20, 69, 304, 4, 687, 5]
