#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
14386008_173_A1HKYY6XI2OHO1	dev	1	[37, 31, 3287, 349, 13, 20, 1448, 1830, 349]	[37, 31, 3287, 349, 13, 20, 15, 5019, 1830, 349]	[37, 21, 3, 3287, 130, 4, 1704, 297, 681, 6]	[59, 116, 228, 523, 13, 11, 344, 44, 4, 728, 297, 229, 14, 25, 37]	[59, 116, 523, 1700, 25, 37, 31, 219]	[13, 59, 116, 228, 523, 344, 44, 4, 728, 297, 229, 14, 25, 37, 30, 460, 1625, 297, 1288, 5]
14230061_0_AA7ASGQEOMKEZ	dev	0	[26, 854, 223, 23]	[26, 1328, 260, 23, 1553]	[430, 12, 220, 37, 40, 63, 16, 1379, 13, 83, 4, 617, 25, 508, 9, 761, 6]	[148, 13, 11, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
14102517_999_A3TKD7EJ6BM0M5	dev	1	[177, 734, 8, 540, 4178, 62, 1543, 867]	[177, 734, 8, 11, 540, 4178, 62, 1543, 867]	[80, 819, 1663, 177, 734, 9, 216, 1552, 6]	[667, 1128, 1382, 107, 3, 261]	[41, 667, 1128, 1382, 324, 3, 261, 5]	[21, 177, 1345, 16, 2471, 9, 50, 999, 23, 21, 1003, 1128, 1464, 2176, 1578, 3, 605, 40, 3, 395, 12, 50, 998, 5]
17091472_755_A247LJDZOGXJK6	dev	1	[2429, 853, 91, 10, 1952, 4432, 18, 11, 27, 25, 914, 14, 1638]	[2429, 853, 91, 10, 1952, 4432, 72, 27, 25, 914, 14, 1638]	[32, 27, 4, 5096, 4, 18, 67, 418, 16, 9, 32, 13, 1494, 9, 224, 625, 52, 5203, 30, 5137, 5219, 2278, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
16621084_133_A34QZDSTKZ3JO9	dev	1	[3, 763, 3857, 81, 26, 112, 2398]	[3, 763, 197, 11, 866, 5297, 81, 26, 112, 2398]	[93, 5145, 359, 3836, 68, 9, 251, 5300, 2601, 9, 112, 92, 5191, 5302, 2601, 14, 69, 81, 26, 3857, 26, 112, 2398, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16973545_0_A1DJNUJZN8FE7N	dev	1	[4017, 3575, 18, 20, 480, 163, 106, 75, 30, 3, 50]	[4017, 3575, 480, 163, 106, 75, 30, 3, 50]	[119, 3575, 10, 5162, 9, 4017, 6]	[19, 8, 11, 562, 4, 362, 637, 119]	[8, 19, 562, 4, 362, 637, 119, 5]	[39, 34, 1995, 25, 1997, 9, 908, 14, 1455, 1978, 16, 13, 26, 330, 4, 1981, 4, 495, 594, 9, 1508, 1485, 5]
16157609_550_A1CF6U3GF7DZEJ	dev	0	[19, 8, 29, 937, 4, 100, 55, 1727, 52, 4, 1472, 50, 22]	[19, 8, 1251, 4, 100, 55, 1727, 52, 21, 4, 1472, 50, 22]	[22, 27, 50, 22, 29, 52, 26, 449, 6]	[738, 24, 11, 15, 379, 4, 1731, 2593, 9, 4042]	[2211, 5, 49, 31, 55, 1727, 14, 23]	[24, 738, 15, 379, 4, 1731, 2593, 9, 4042, 5]
16623737_154_A1OYYWJ2B7OQTD	dev	1	[93, 72, 21, 4, 4758, 62, 1256, 2185]	[93, 72, 18, 20, 164, 4758, 62, 1256, 2185]	[93, 36, 100, 282, 606, 334, 4, 15, 913, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16146321_0_AE861G0AY5RGT	dev	0	[554, 43, 3, 2497, 3260, 12, 3, 73]	[554, 43, 3, 167, 3260, 12, 3, 73, 6]	[3821, 28, 554, 33, 1122, 4884, 554, 31, 3331, 3260, 6]	[554, 24, 11, 15, 7, 1829]	[24, 554, 238, 15, 7, 1829, 4, 532, 398, 4, 186, 5]	[24, 554, 15, 55, 1176, 17, 2688, 186, 9, 843, 303, 30, 8, 19, 57, 985, 2648, 4, 3, 285, 693, 5]
14230144_533_A1DJNUJZN8FE7N	dev	0	[123, 42, 109, 23, 173, 4, 11, 15, 1503, 4, 2361]	[123, 42, 109, 23, 173, 4, 15, 1503, 4, 2361]	[220, 7, 987, 40, 63, 28, 7, 2773, 3751, 85, 646, 4, 21, 156, 12, 3, 4972, 652, 17, 7, 615, 9, 1255, 4860, 6]	[148, 13, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
14668450_149_A1HKYY6XI2OHO1	dev	0	[22, 12, 4021, 10, 11, 29, 735, 4, 15, 1295]	[22, 12, 4021, 10, 29, 735, 4, 15, 1295]	[222, 4932, 5026, 22, 12, 4021, 6]	[222, 8, 57, 529, 4, 100, 485]	[18, 222, 100, 3083, 485, 57, 203, 5]	[21, 222, 404, 325, 57, 529, 4, 100, 485, 30, 10, 26, 2489, 4, 3, 2518, 26, 1294, 607, 407, 5]
16620527_0_AE861G0AY5RGT	dev	0	[3, 22, 4936, 28, 3, 705, 12, 943]	[3, 22, 5293, 28, 3, 705, 12, 943]	[943, 3713, 73, 9, 600, 29, 4964, 62, 1005, 28, 4798, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
14367861_0_APW9F8OTJ4KXO	dev	1	[19, 8, 29, 615, 9, 562, 4, 344, 69, 4188, 4, 1461, 4845, 52, 4, 485, 19]	[19, 8, 29, 1706, 9, 5035, 4, 344, 69, 4188, 4, 1461, 62, 742, 9, 4, 485, 19]	[141, 17, 1546, 35, 4562, 65, 148, 9, 885, 1450, 4, 4804, 283, 203, 6]	[167, 35, 458, 65, 10, 72, 575]	[10, 167, 35, 458, 65, 72, 575, 5]	[18, 167, 35, 458, 65, 198, 55, 131, 712, 17, 115, 16, 30, 10, 26, 1155, 5]
16683096_423_A3C9GGDXBZW62D	dev	0	[3, 1380, 757, 4, 15, 3679]	[3, 1380, 41, 20, 113, 4, 15, 3679]	[3, 1380, 157, 4, 2117, 70, 84, 4, 78, 7, 683, 4880, 256, 9, 3, 1380, 36, 15, 3679, 6]	[548, 13, 11, 1735, 1287]	[13, 548, 1735, 1287, 481, 3, 1986, 337, 5]	[1686, 43, 1162, 481, 19, 154, 2330, 23, 106, 12, 3, 1986, 1935, 798, 7, 1061, 955, 23, 204, 21, 102, 379, 4, 2206, 582, 6]
14384443_80_A34QZDSTKZ3JO9	dev	1	[22, 10, 85, 4, 3259, 70, 17, 459]	[22, 10, 13, 20, 15, 85, 4, 3259, 70, 17, 459]	[7, 2132, 1556, 12, 3737, 59, 4, 3259, 70, 14, 228, 768, 30, 2204, 6, 16, 8, 3, 1949, 473, 17, 459, 6]	[59, 116, 228, 523, 13, 11, 344, 44, 4, 728, 297, 229, 14, 25, 37]	[59, 116, 523, 1700, 25, 37, 31, 219]	[13, 59, 116, 228, 523, 344, 44, 4, 728, 297, 229, 14, 25, 37, 30, 460, 1625, 297, 1288, 5]
15344547_631_A2D7S8Y2FAUWMC	dev	1	[92, 7, 410, 1242, 22, 24, 480, 3, 612, 256]	[92, 7, 410, 1242, 22, 36, 11, 480, 3, 612, 256]	[90, 22, 10, 11, 1242, 6]	[568, 1378, 13, 11, 15, 2272]	[13, 568, 1378, 15, 2272, 5]	[51, 129, 2528, 568, 1378, 1052, 14, 3455, 3294, 3586, 9, 3585, 2209, 6, 13, 29, 18, 108, 5]
15332663_95_A1CF6U3GF7DZEJ	dev	1	[1884, 568, 1378, 8, 195, 48, 3252]	[1884, 568, 1378, 8, 127, 109, 3252]	[32, 21, 199, 1137, 23, 1956, 16, 3252, 41, 11, 641, 138, 6]	[568, 1378, 13, 11, 15, 2272]	[13, 568, 1378, 15, 2272, 5]	[51, 129, 2528, 568, 1378, 1052, 14, 3455, 3294, 3586, 9, 3585, 2209, 6, 13, 29, 18, 108, 5]
15170116_586_A1HKYY6XI2OHO1	dev	1	[3, 1287, 10, 48, 2184, 9, 693, 16, 11, 1097]	[3, 1287, 10, 11, 48, 2184, 9, 693, 16, 95, 1097]	[71, 3, 153, 154, 5027, 887, 1265, 12, 1287, 42, 11, 15, 1571, 1975, 4, 259, 7, 142, 4, 281, 6]	[1208, 8, 7, 910, 326]	[8, 1208, 7, 910, 326, 5]	[18, 32, 72, 27, 4, 1298, 103, 2496, 2512, 31, 729, 12, 55, 1742, 1944, 5]
14665475_168_A1DJNUJZN8FE7N	dev	1	[4722, 1669, 8, 2276, 606, 7, 4786, 13, 15, 40, 3, 4247, 40, 47, 530]	[4722, 1669, 8, 2276, 606, 7, 2537, 13, 15, 40, 3, 4247, 40, 47, 530]	[190, 12, 3, 5093, 12, 400, 416, 16, 222, 27, 4, 4040, 66, 8, 2276, 6]	[222, 8, 2489, 4, 2518]	[18, 222, 100, 3083, 485, 57, 203, 5]	[21, 222, 404, 325, 57, 529, 4, 100, 485, 30, 10, 26, 2489, 4, 3, 2518, 26, 1294, 607, 407, 5]
14228063_268_A247LJDZOGXJK6	dev	0	[19, 8, 796, 4, 206, 225, 148, 10, 331]	[19, 8, 1423, 4, 206, 225, 148, 10, 331]	[63, 987, 8, 277, 14, 331, 148, 6]	[148, 13, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
16630140_396_A2GHGJP29KRWOQ	dev	1	[32, 21, 7, 60, 23, 4768, 210, 44]	[32, 21, 7, 60, 23, 41, 20, 906, 210, 44]	[71, 93, 10, 11, 3229, 602, 82, 163, 36, 1461, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
17011337_0_A1HKYY6XI2OHO1	dev	0	[193, 13, 20, 15, 2195, 9, 1785]	[193, 8, 319, 2195, 9, 1785]	[1574, 853, 8, 2195, 9, 1785, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
14367579_566_A2QVMCGDLTWV9	dev	0	[1474, 35, 458, 115, 8, 11, 385, 4, 3, 1291]	[1474, 35, 458, 115, 8, 385, 4, 3, 1291]	[1474, 35, 458, 115, 204, 15, 2526, 4, 51, 6]	[167, 35, 458, 65, 10, 72, 575]	[10, 167, 35, 458, 65, 72, 575, 5]	[18, 167, 35, 458, 65, 198, 55, 131, 712, 17, 115, 16, 30, 10, 26, 1155, 5]
16146321_374_A34QZDSTKZ3JO9	dev	1	[554, 157, 4, 3786]	[554, 157, 4, 15, 5172]	[554, 8, 587, 186, 4, 248, 1385, 9, 4000, 48, 3434, 3014, 6]	[554, 24, 11, 15, 7, 1829]	[24, 554, 238, 15, 7, 1829, 4, 532, 398, 4, 186, 5]	[24, 554, 15, 55, 1176, 17, 2688, 186, 9, 843, 303, 30, 8, 19, 57, 985, 2648, 4, 3, 285, 693, 5]
14230061_0_A34QZDSTKZ3JO9	dev	1	[1379, 221, 20, 765, 4, 617]	[1379, 36, 765, 4, 617]	[430, 12, 220, 37, 40, 63, 16, 1379, 13, 83, 4, 617, 25, 508, 9, 761, 6]	[148, 13, 11, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
15769481_0_AE861G0AY5RGT	dev	0	[28, 579, 742, 16, 9, 169, 2582, 111, 11, 15, 7, 1078]	[28, 579, 742, 16, 9, 169, 2582, 111, 15, 7, 1078]	[2582, 8, 11, 7, 1078, 6]	[18, 11, 3528, 2582]	[3395, 2582, 40, 3, 333, 5]	[36, 3, 4452, 31, 4738, 3528, 69, 171, 4624, 171, 1078, 5]
14229849_148_A1I4CYG5YDFTYM	dev	0	[90, 3750, 111, 20, 581, 507, 109, 23, 557, 17, 7, 63, 987]	[69, 8, 7, 1452, 5116, 9, 90, 3750, 111, 581, 507, 109, 23, 557, 17, 7, 63, 987]	[3864, 798, 2597, 28, 5209, 5235, 9, 3, 1463, 154, 1191, 6]	[148, 13, 11, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
15418829_538_A34QZDSTKZ3JO9	dev	0	[32, 426, 21, 4, 3195, 3, 742, 4, 56, 7, 38, 1023]	[32, 13, 20, 21, 4, 3195, 3, 742, 4, 56, 7, 38, 1023]	[67, 515, 3, 2833, 12, 7, 174, 31, 1023, 16, 32, 164, 21, 3, 2354, 4, 3195, 3, 2008, 30, 248, 9, 3195, 247, 6]	[339, 174, 8, 11, 57, 927]	[8, 3, 339, 174, 57, 927, 5]	[8, 2248, 2057, 3, 99, 75, 4, 460, 653, 519, 5, 30, 8, 224, 99, 3312, 3271, 5]
16622833_138_A247LJDZOGXJK6	dev	0	[19, 8, 3, 763, 31, 921, 4, 206, 1108, 103, 25, 181, 1079]	[19, 8, 20, 3, 763, 31, 921, 4, 206, 1108, 103, 25, 181, 1079]	[26, 1750, 3, 5081, 51, 12, 3, 5122, 26, 5115, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
17005695_361_AE861G0AY5RGT	dev	0	[4705, 43, 67, 142, 17, 3328, 4317]	[4705, 43, 7, 142, 17, 3328, 4317]	[1574, 8, 4706, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
16683288_0_A3CPPBPJ602FG1	dev	1	[49, 10, 11, 45, 497, 4, 281, 6]	[49, 10, 45, 497, 4, 281, 6]	[49, 10, 210, 7, 271, 2601, 840, 17, 3, 153, 16, 57, 45, 14, 548, 4, 344, 17, 6]	[548, 13, 1735, 1287]	[13, 548, 1735, 1287, 481, 3, 1986, 337, 5]	[1686, 43, 1162, 481, 19, 154, 2330, 23, 106, 12, 3, 1986, 1935, 798, 7, 1061, 955, 23, 204, 21, 102, 379, 4, 2206, 582, 6]
15875797_378_A247LJDZOGXJK6	dev	1	[7, 273, 406, 12, 77, 55, 140, 8, 457, 35, 4955]	[7, 273, 406, 12, 77, 55, 140, 8, 114, 2474]	[19, 8, 296, 127, 7, 3900, 12, 457, 14, 22, 4, 585, 9, 21, 37, 23, 10, 208, 62, 987, 4, 21, 3, 130, 955, 6]	[2534, 1297, 262]	[13, 116, 1297, 262, 116, 15, 1772, 5]	[1285, 2199, 1724, 10, 1088, 14, 55, 641, 4, 3, 679, 1232, 23, 7, 178, 1281, 17, 3, 117, 8, 7, 117, 1024, 6, 8, 69, 7, 38, 687, 5]
14228063_0_A1DJNUJZN8FE7N	dev	1	[684, 3962, 3265, 393, 10, 20, 615]	[424, 3962, 3265, 393, 17, 3, 3279, 10, 20, 615]	[49, 10, 684, 3962, 9, 5131, 3265, 393, 17, 497, 28, 424, 3924, 12, 63, 3638, 6]	[148, 13, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
16625226_326_A1I4CYG5YDFTYM	dev	1	[97, 10, 47, 191, 461, 4, 18, 163, 16, 19, 8, 11, 2150, 282, 247]	[97, 10, 540, 143, 461, 4, 18, 163, 16, 19, 8, 2150, 45, 247]	[506, 259, 4861, 17, 247, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
15344547_720_A1I4CYG5YDFTYM	dev	1	[23, 24, 11, 15, 7, 1737, 75, 4, 18, 163]	[23, 24, 15, 7, 1737, 75, 4, 18, 163]	[3, 786, 12, 5271, 5101, 258, 13, 15, 1310, 430, 6]	[568, 1378, 13, 11, 15, 2272]	[13, 568, 1378, 15, 2272, 5]	[51, 129, 2528, 568, 1378, 1052, 14, 3455, 3294, 3586, 9, 3585, 2209, 6, 13, 29, 18, 108, 5]
15165585_20_AA7ASGQEOMKEZ	dev	0	[11, 47, 12, 89, 572, 155, 215, 2044]	[47, 12, 89, 572, 155, 215, 2044]	[1266, 4830, 24, 857, 4915, 4, 4859, 1097, 1082, 6]	[1208, 8, 11, 7, 910, 326]	[8, 1208, 7, 910, 326, 5]	[18, 32, 72, 27, 4, 1298, 103, 2496, 2512, 31, 729, 12, 55, 1742, 1944, 5]
16803626_23_AE861G0AY5RGT	dev	1	[231, 10, 250, 158, 11, 4, 344, 23, 2860, 4, 719, 25, 4405]	[231, 10, 20, 250, 158, 11, 4, 344, 23, 2860, 4, 719, 25, 4405]	[4295, 713, 248, 7, 61, 2860, 625, 52, 301, 6]	[4296, 2479, 1194]	[41, 4297, 2479, 1194, 5]	[21, 61, 809, 4148, 102, 569, 57, 591, 7, 712, 17, 140, 531, 5, 10, 26, 1646, 61, 809, 16, 30, 1053, 19, 5]
16967643_582_A1DJNUJZN8FE7N	dev	0	[106, 13, 164, 1477, 25, 2238]	[106, 13, 437, 1477, 25, 2238]	[2404, 344, 637, 4, 15, 1006, 70, 33, 82, 1126, 6]	[19, 8, 562, 4, 362, 637, 119]	[8, 19, 562, 4, 362, 637, 119, 5]	[39, 34, 1995, 25, 1997, 9, 908, 14, 1455, 1978, 16, 13, 26, 330, 4, 1981, 4, 495, 594, 9, 1508, 1485, 5]
16628414_277_A247LJDZOGXJK6	dev	0	[93, 248, 1079, 23, 1359, 22]	[93, 765, 4, 248, 1079, 23, 18, 20, 1359, 22]	[3232, 1277, 393, 1286, 4, 7, 1256, 1001, 9, 1207, 363, 4789, 10, 916, 35, 5186, 158, 16, 363, 5190, 221, 20, 1998, 457, 793, 4789, 185, 93, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16621616_0_A1I4CYG5YDFTYM	dev	0	[23, 8, 3, 4341, 9, 90, 93, 10, 20, 562, 30, 2392]	[23, 8, 11, 3, 4341, 9, 90, 93, 10, 562, 9, 2392]	[93, 36, 3270, 17, 747, 4, 330, 7, 1206, 16, 141, 40, 7, 152, 4, 170, 16, 7, 912, 1064, 62, 1016, 93, 5237, 1296, 5207, 2438, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16625502_327_AYFOAD75CRBKE	dev	1	[710, 8, 260, 62, 1392, 2241]	[710, 8, 11, 260, 62, 1392, 2241]	[4013, 710, 9, 2240, 27, 4, 15, 17, 480, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16626960_505_A247LJDZOGXJK6	dev	1	[25, 360, 24, 3618, 71, 26, 10, 2290, 28, 3, 93, 1007]	[25, 360, 24, 3618, 71, 26, 10, 2290, 28, 3, 93, 1007, 95, 67, 106, 1428, 7, 1012]	[506, 10, 11, 99, 2588, 4, 1138, 283, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
14230144_193_A34QZDSTKZ3JO9	dev	1	[126, 27, 4, 448, 3488, 14, 987, 4, 15, 683]	[126, 18, 20, 27, 4, 448, 3488, 14, 987, 4, 15, 683]	[3, 3279, 761, 251, 646, 1083, 109, 123, 154, 7, 4831, 48, 3, 622, 6]	[148, 13, 15, 670, 4, 21, 110, 40, 63]	[8, 63, 987, 290, 7, 277, 387, 5]	[13, 29, 148, 15, 670, 4, 21, 110, 40, 63, 5]
16625226_0_A34QZDSTKZ3JO9	dev	0	[93, 10, 11, 1066, 443]	[93, 1259, 1066, 443]	[32, 27, 592, 461, 4, 539, 93, 443, 14, 418, 1147, 62, 5196, 1079, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
16628932_437_A1I4CYG5YDFTYM	dev	1	[26, 21, 3365, 1081, 25, 2574, 9, 36, 18, 94]	[26, 21, 3365, 1328, 1081, 25, 2574, 9, 36, 390, 624, 739]	[506, 21, 1064, 26, 24, 11, 487, 1138, 210, 104, 6]	[93, 98, 20, 15, 538]	[24, 93, 15, 538, 5]	[943, 31, 864, 1005, 33, 1110, 918, 43, 102, 1006, 881, 23, 1011, 907, 8, 389, 6]
15344547_631_A1LZPWVZRTUZD0	dev	0	[3, 524, 355, 12, 22, 91, 540, 897, 568, 1378, 10, 249, 743]	[3, 524, 355, 12, 22, 91, 540, 897, 568, 1378, 10, 4932, 1242]	[90, 22, 10, 11, 1242, 6]	[568, 1378, 13, 11, 15, 2272]	[13, 568, 1378, 15, 2272, 5]	[51, 129, 2528, 568, 1378, 1052, 14, 3455, 3294, 3586, 9, 3585, 2209, 6, 13, 29, 18, 108, 5]
16683932_45_A1DJNUJZN8FE7N	dev	1	[398, 8, 558]	[398, 8, 796]	[3, 1287, 127, 113, 398, 6]	[548, 13, 11, 1735, 1287]	[13, 548, 1735, 1287, 481, 3, 1986, 337, 5]	[1686, 43, 1162, 481, 19, 154, 2330, 23, 106, 12, 3, 1986, 1935, 798, 7, 1061, 955, 23, 204, 21, 102, 379, 4, 2206, 582, 6]
17024278_160_A1J0GU26323WVA	dev	1	[853, 24, 100, 3, 4703, 797, 16, 127, 39, 138, 39, 26, 24, 3544]	[853, 98, 20, 100, 3, 4703, 797, 16, 127, 39, 138, 39, 26, 24, 3544]	[1574, 232, 329, 24, 4097, 214, 4, 44, 1537, 4, 1899, 25, 657, 6]	[19, 13, 15, 143, 4, 584, 232, 329]	[13, 19, 15, 143, 4, 584, 232, 329, 5]	[28, 384, 1080, 16, 80, 176, 111, 325, 3, 299, 168, 4, 78, 1013, 3, 914, 12, 7, 329, 7, 494, 6]
16174773_0_A1I4CYG5YDFTYM	dev	0	[3272, 36, 11, 1468, 283, 70, 627, 26, 10, 17, 3, 502]	[3272, 36, 1468, 283, 70, 627, 26, 10, 17, 3, 502, 190, 71, 26, 10, 67, 38, 40, 25, 139, 26, 221, 20, 56, 5253]	[363, 64, 21, 325, 68, 716, 28, 3, 509, 12, 541, 4299, 6]	[3, 1057, 8, 57, 289, 4, 56, 146, 363, 54]	[8, 3, 1057, 57, 289, 4, 56, 146, 363, 54, 5]	[55, 1530, 786, 12, 363, 34, 21, 166, 3, 1057, 1333, 17, 275, 175, 6]
14370545_160_A1I4CYG5YDFTYM	dev	0	[69, 8, 164, 758, 16, 431, 178, 8, 3, 167, 9, 3295, 40, 3, 167, 2675]	[69, 8, 11, 164, 758, 16, 431, 178, 8, 511, 9, 3295, 40, 511, 2675]	[4031, 18, 415, 17, 54, 52, 3775, 16, 108, 55, 47, 4031, 54, 28, 7, 1589, 474, 42, 107, 6]	[167, 35, 458, 65, 10, 72, 575]	[10, 167, 35, 458, 65, 72, 575, 5]	[18, 167, 35, 458, 65, 198, 55, 131, 712, 17, 115, 16, 30, 10, 26, 1155, 5]
14106155_221_A3TKD7EJ6BM0M5	dev	1	[68, 8, 29, 131, 52, 22]	[68, 8, 11, 29, 131, 52, 22]	[90, 1382, 229, 29, 103, 68, 52, 22, 6]	[667, 1128, 1382, 324, 3, 261]	[41, 667, 1128, 1382, 324, 3, 261, 5]	[21, 177, 1345, 16, 2471, 9, 50, 999, 23, 21, 1003, 1128, 1464, 2176, 1578, 3, 605, 40, 3, 395, 12, 50, 998, 5]
15418829_538_A1I4CYG5YDFTYM	dev	1	[69, 42, 72, 21, 4, 15, 4610, 62, 106, 1474, 174, 91, 4463, 47, 3, 3395, 401]	[69, 42, 11, 21, 4, 15, 4610, 62, 106, 1474, 174, 91, 4463, 47, 3, 3395, 401]	[67, 515, 3, 2833, 12, 7, 174, 31, 1023, 16, 32, 164, 21, 3, 2354, 4, 3195, 3, 2008, 30, 248, 9, 3195, 247, 6]	[339, 174, 8, 11, 57, 927]	[8, 3, 339, 174, 57, 927, 5]	[8, 2248, 2057, 3, 99, 75, 4, 460, 653, 519, 5, 30, 8, 224, 99, 3312, 3271, 5]
15377521_204_A1CF6U3GF7DZEJ	dev	1	[26, 27, 4, 571, 28, 3, 442, 14, 3, 3715, 12, 548]	[26, 18, 20, 27, 4, 571, 28, 3, 442, 14, 3, 3715, 12, 548]	[582, 43, 1362, 146, 2596, 696, 2181, 108, 19, 42, 15, 17, 25, 99, 518, 4, 1951, 3, 442, 6]	[582, 13, 1008, 442]	[13, 582, 1008, 3, 442, 5]	[71, 1717, 701, 171, 67, 171, 33, 7, 4823, 210, 3, 496, 4782, 48, 1272, 3363, 16, 19, 111, 214, 4, 55, 641, 12, 25, 4948, 995, 6]
15881775_19_A3GNQDFPZALU92	dev	0	[3, 59, 16, 71, 191, 16, 13, 11, 15, 1684, 231, 16, 602]	[3, 59, 16, 71, 191, 16, 13, 15, 1684, 231, 16, 602]	[1921, 1281, 1601, 13, 155, 3, 5120, 12, 3, 59, 6]	[2534, 1297, 262]	[13, 116, 1297, 262, 116, 15, 1772, 5]	[1285, 2199, 1724, 10, 1088, 14, 55, 641, 4, 3, 679, 1232, 23, 7, 178, 1281, 17, 3, 117, 8, 7, 117, 1024, 6, 8, 69, 7, 38, 687, 5]
14384443_80_A1DJNUJZN8FE7N	dev	1	[3, 1949, 473, 1657, 45, 37, 4594, 7, 615, 1531]	[3, 1949, 473, 197, 11, 107, 45, 37, 4594, 7, 615, 1531]	[7, 2132, 1556, 12, 3737, 59, 4, 3259, 70, 14, 228, 768, 30, 2204, 6, 16, 8, 3, 1949, 473, 17, 459, 6]	[59, 116, 228, 523, 13, 11, 344, 44, 4, 728, 297, 229, 14, 25, 37]	[59, 116, 523, 1700, 25, 37, 31, 219]	[13, 59, 116, 228, 523, 344, 44, 4, 728, 297, 229, 14, 25, 37, 30, 460, 1625, 297, 1288, 5]
16146730_277_A1CF6U3GF7DZEJ	dev	0	[554, 43, 342, 685]	[554, 43, 67, 342, 685]	[4947, 16, 26, 111, 107, 73, 39, 88, 39, 32, 107, 44, 16, 19, 8, 131, 4, 15, 7, 38, 9, 1191, 4367, 12, 3, 153, 6]	[554, 24, 15, 7, 1829]	[24, 554, 238, 15, 7, 1829, 4, 532, 398, 4, 186, 5]	[24, 554, 15, 55, 1176, 17, 2688, 186, 9, 843, 303, 30, 8, 19, 57, 985, 2648, 4, 3, 285, 693, 5]
